CIK,Company_Name,Filing_Year_End,Alignment_Similarity,Score_1_Fin,Score_1_Fin_Unbounded,Score_1_Text,Score_1_Text_Unbounded,Score_2_Fin_Velocity,Score_2_Fin_Directional,Score_2_Text_Velocity,Score_2_Text_Directional,Score_3_Decoupling_Distance,Score_3_Cosine_Dissimilarity,Score_3_Signed_Divergence
1159167,IROBOT CORP,2020,0.8029,0.7068,1.8212,-0.8066,-1.1759,0.0444,-0.2112,0.0395,-0.1189,0.6278,0.1971,2.9971
1159167,IROBOT CORP,2021,0.979,-0.3565,-0.0593,-0.7472,-0.9498,0.3939,-1.8805,0.0633,0.2261,0.2048,0.021,0.8905
1159167,IROBOT CORP,2022,0.7957,-0.9352,-2.048,-0.3306,-0.0153,0.5984,-1.9887,0.2018,0.9345,0.6392,0.2043,-2.0327
1161582,"GROWLIFE, INC.",2019,0.9598,-0.9125,-1.8135,-0.6637,-0.699,0.0,0.0,0.0,0.0,0.2836,0.0402,-1.1146
1161582,"GROWLIFE, INC.",2020,0.9823,-0.8791,-1.5578,-0.6882,-0.7669,0.1537,0.2558,0.0197,-0.068,0.1884,0.0177,-0.7909
1161582,"GROWLIFE, INC.",2021,0.9823,-0.8744,-1.5272,-0.6858,-0.76,0.0432,0.0305,0.0159,0.0069,0.1881,0.0177,-0.7672
1163302,UNITED STATES STEEL CORP,2020,-0.122,-0.9127,-1.8148,0.955,3.329,0.0,0.0,0.0,0.0,1.498,1.122,-5.1439
1163302,UNITED STATES STEEL CORP,2021,0.0078,-0.8766,-1.5415,0.9517,3.2746,0.1424,0.2734,0.023,-0.0544,1.4087,0.9922,-4.8161
1163302,UNITED STATES STEEL CORP,2022,0.9801,0.9658,3.5388,0.9447,3.1708,1.4974,5.0802,0.0273,-0.1039,0.1995,0.0199,0.368
1164256,"DAYBREAK OIL & GAS, INC.",2020,0.2157,0.6064,1.5549,-0.9079,-1.7734,0.0,0.0,0.0,0.0,1.2524,0.7843,3.3283
1165002,WESTWOOD HOLDINGS GROUP INC,2019,0.9083,0.6008,1.5416,-0.1014,0.3473,0.0,0.0,0.0,0.0,0.4281,0.0917,1.1943
1165002,WESTWOOD HOLDINGS GROUP INC,2020,0.8528,0.9444,3.1662,0.0019,0.5028,0.4602,1.6246,0.0727,0.1555,0.5427,0.1472,2.6634
1165002,WESTWOOD HOLDINGS GROUP INC,2021,0.9207,0.7922,2.1159,0.3976,1.1312,0.3769,-1.0503,0.1364,0.6284,0.3984,0.0793,0.9847
1165002,WESTWOOD HOLDINGS GROUP INC,2022,0.9571,0.7511,1.9631,0.5927,1.5227,0.0518,-0.1529,0.1054,0.3915,0.2928,0.0429,0.4404
1165320,GB SCIENCES INC,2023,0.9665,-0.8895,-1.6294,-0.6922,-0.7782,0.0,0.0,0.0,0.0,0.2588,0.0335,-0.8512
1166003,"XPO LOGISTICS, INC.",2019,0.9369,0.7127,1.8391,0.9497,3.2428,0.0,0.0,0.0,0.0,0.3552,0.0631,-1.4037
1166126,J C PENNEY CO INC,2020,0.9844,0.9473,3.2067,0.9707,3.6558,0.0,0.0,0.0,0.0,0.1768,0.0156,-0.4491
1166388,VERINT SYSTEMS INC,2020,0.8587,0.9288,2.9741,-0.116,0.3252,0.0,0.0,0.0,0.0,0.5315,0.1413,2.6489
1166691,COMCAST CORP,2021,0.5809,0.7939,2.123,0.7236,1.8727,0.0,0.0,0.0,0.0,0.9155,0.4191,0.2503
1166691,COMCAST CORP,2022,0.627,0.901,2.7166,0.7366,1.9144,0.1295,0.5936,0.0194,0.0417,0.8637,0.373,0.8022
1168081,DESERT HAWK GOLD CORP.,2020,0.6615,0.9479,3.2154,-0.7129,-0.8396,0.0,0.0,0.0,0.0,0.8228,0.3385,4.0551
1168081,DESERT HAWK GOLD CORP.,2021,0.8449,-0.9598,-2.4156,-0.7169,-0.8517,1.2262,-5.631,0.057,-0.0121,0.5569,0.1551,-1.5639
1168081,DESERT HAWK GOLD CORP.,2022,0.7489,-0.9029,-1.7319,-0.7676,-1.0215,0.2948,0.6837,0.0402,-0.1698,0.7087,0.2511,-0.7103
1168663,AMANASU TECHNO HOLDINGS CORP,2019,0.9974,-0.6156,-0.5768,-0.696,-0.7894,0.0,0.0,0.0,0.0,0.0718,0.0026,0.2125
1168663,AMANASU TECHNO HOLDINGS CORP,2020,0.9983,-0.6488,-0.6598,-0.6727,-0.7235,0.0201,-0.083,0.0162,0.0658,0.0583,0.0017,0.0637
1168663,AMANASU TECHNO HOLDINGS CORP,2021,0.9977,-0.739,-0.9223,-0.7528,-0.969,0.073,-0.2625,0.0553,-0.2454,0.0677,0.0023,0.0466
1173313,"ABVC BIOPHARMA, INC.",2022,0.9707,-0.9314,-2.0035,-0.8261,-1.2638,0.0,0.0,0.0,0.0,0.2419,0.0293,-0.7397
1175454,FLEETCOR TECHNOLOGIES INC,2019,0.9837,0.6613,1.6927,0.8761,2.5378,0.0,0.0,0.0,0.0,0.1804,0.0163,-0.8451
1175454,FLEETCOR TECHNOLOGIES INC,2020,0.9894,0.7483,1.9537,0.8871,2.6121,0.0638,0.2609,0.025,0.0743,0.1453,0.0106,-0.6585
1175454,FLEETCOR TECHNOLOGIES INC,2021,0.9891,0.7843,2.0848,0.9021,2.7254,0.0363,0.1312,0.0299,0.1132,0.1476,0.0109,-0.6405
1175454,FLEETCOR TECHNOLOGIES INC,2022,0.9898,0.8305,2.2848,0.9191,2.8752,0.0412,0.1999,0.0331,0.1499,0.1432,0.0102,-0.5905
1175483,DRIVE SHACK INC.,2020,0.9117,-0.5787,-0.4907,-0.9431,-2.1475,0.0,0.0,0.0,0.0,0.4202,0.0883,1.6567
1175505,"FIVE PRIME THERAPEUTICS, INC.",2020,0.967,-0.962,-2.4575,-0.9746,-2.7638,0.0,0.0,0.0,0.0,0.257,0.033,0.3063
1176309,ORAMED PHARMACEUTICALS INC.,2021,0.8668,-0.9696,-2.6289,-0.8334,-1.2988,0.0,0.0,0.0,0.0,0.5161,0.1332,-1.3301
1178670,"ALNYLAM PHARMACEUTICALS, INC.",2021,0.9914,-0.9569,-2.361,-0.9537,-2.3066,0.0,0.0,0.0,0.0,0.1315,0.0086,-0.0544
1178670,"ALNYLAM PHARMACEUTICALS, INC.",2022,0.9742,-0.9606,-2.4295,-0.958,-2.3816,0.0337,-0.0686,0.1363,-0.0749,0.2272,0.0258,-0.048
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",2019,0.9946,-0.8078,-1.1809,-0.7152,-0.8465,0.0,0.0,0.0,0.0,0.1036,0.0054,-0.3344
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",2020,0.9966,-0.5951,-0.5283,-0.7016,-0.8056,0.1728,0.6526,0.0107,0.0409,0.0819,0.0034,0.2772
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",2021,0.6116,0.9371,3.0707,-0.7012,-0.8045,0.8441,3.599,0.0026,0.001,0.8814,0.3884,3.8752
1187953,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",2022,0.9884,-0.466,-0.2575,-0.7339,-0.9056,0.7797,-3.3282,0.0236,-0.1011,0.1524,0.0116,0.6481
1206942,GOLDEN GRAIN ENERGY,2020,0.9574,0.9579,3.3792,0.9872,4.2867,0.0,0.0,0.0,0.0,0.2919,0.0426,-0.9075
1206942,GOLDEN GRAIN ENERGY,2021,0.9582,0.9522,3.2819,0.9865,4.241,0.0316,-0.0973,0.0198,-0.0457,0.289,0.0418,-0.9591
1207074,VIRTUSA CORP,2020,-0.0025,-0.8243,-1.2551,0.7079,1.8245,0.0,0.0,0.0,0.0,1.4159,1.0025,-3.0796
1210708,"HUDSON GLOBAL, INC.",2022,0.9944,0.4177,1.1673,0.4633,1.2522,0.0,0.0,0.0,0.0,0.1058,0.0056,-0.0849
1211583,FENNEC PHARMACEUTICALS INC.,2020,0.9766,-0.9442,-2.1634,-0.8911,-1.6411,0.0,0.0,0.0,0.0,0.2165,0.0234,-0.5223
1213660,BIMI INTERNATIONAL MEDICAL INC.,2022,0.9919,-0.6296,-0.6112,-0.6991,-0.7983,0.0,0.0,0.0,0.0,0.1271,0.0081,0.1871
1218683,MAWSON INFRASTRUCTURE GROUP INC.,2022,0.9213,0.2329,0.8558,-0.7339,-0.9056,0.0,0.0,0.0,0.0,0.3966,0.0787,1.7614
1219601,CROWN HOLDINGS INC,2019,0.9941,0.9807,3.9748,0.9844,4.1326,0.0,0.0,0.0,0.0,0.109,0.0059,-0.1577
1223389,CONNS INC,2020,0.9633,0.904,2.7405,0.9734,3.7286,0.0,0.0,0.0,0.0,0.2709,0.0367,-0.9881
1223389,CONNS INC,2021,0.9874,0.9637,3.4921,0.9749,3.773,0.1817,0.7516,0.0141,0.0444,0.1586,0.0126,-0.281
1223389,CONNS INC,2022,0.9883,0.9567,3.3586,0.9742,3.7531,0.0415,-0.1334,0.0157,-0.0199,0.1528,0.0117,-0.3945
1223389,CONNS INC,2023,0.9782,0.9306,2.994,0.9732,3.7246,0.1024,-0.3646,0.0144,-0.0285,0.2088,0.0218,-0.7306
1236275,"SILVERSUN TECHNOLOGIES, INC.",2020,0.2821,0.9672,3.5702,-0.7839,-1.0831,0.0,0.0,0.0,0.0,1.1983,0.7179,4.6533
1236275,"SILVERSUN TECHNOLOGIES, INC.",2021,0.5261,0.9652,3.5246,0.0032,0.5048,0.1774,-0.0456,0.3446,1.5879,0.9736,0.4739,3.0198
1236275,"SILVERSUN TECHNOLOGIES, INC.",2022,0.4478,0.9668,3.5621,0.5969,1.5326,0.1143,0.0375,0.2561,1.0278,1.0509,0.5522,2.0295
1236997,COUNTERPATH CORP,2020,0.9622,-0.8755,-1.5341,-0.899,-1.7007,0.0,0.0,0.0,0.0,0.2748,0.0378,0.1666
1237831,GLOBUS MEDICAL INC,2019,0.7518,0.8417,2.3403,-0.7901,-1.1077,0.0,0.0,0.0,0.0,0.7046,0.2482,3.448
1237831,GLOBUS MEDICAL INC,2020,0.9454,0.8064,2.1749,0.1245,0.6878,0.0401,-0.1653,0.368,1.7955,0.3306,0.0546,1.4872
1237831,GLOBUS MEDICAL INC,2021,0.9825,0.7123,1.8378,0.7197,1.8604,0.07,-0.3371,0.2352,1.1726,0.1873,0.0175,-0.0226
1237831,GLOBUS MEDICAL INC,2022,0.9274,0.7503,1.9606,0.9477,3.2131,0.025,0.1228,0.3028,1.3527,0.3809,0.0726,-1.2525
1253176,VAPOTHERM INC,2021,0.8753,-0.9655,-2.5319,-0.9222,-1.9053,0.0,0.0,0.0,0.0,0.4994,0.1247,-0.6265
1253176,VAPOTHERM INC,2022,0.9701,-0.969,-2.614,-0.9546,-2.321,0.0976,-0.0821,0.1932,-0.4156,0.2446,0.0299,-0.293
1254699,QVC INC,2020,0.8494,0.5418,1.41,0.8917,2.6453,0.0,0.0,0.0,0.0,0.5488,0.1506,-1.2353
1254699,QVC INC,2021,0.8535,0.6171,1.5804,0.8962,2.6789,0.0495,0.1704,0.0384,0.0336,0.5413,0.1465,-1.0985
1254699,QVC INC,2022,0.7765,-0.2776,0.0724,0.914,2.8272,0.3228,-1.5079,0.0318,0.1483,0.6686,0.2235,-2.7548
1260221,TRANSDIGM GROUP INC,2021,0.9385,0.9861,4.2232,0.9401,3.1088,0.0,0.0,0.0,0.0,0.3507,0.0615,1.1144
1260221,TRANSDIGM GROUP INC,2022,0.9272,0.979,3.9077,0.9265,2.9494,0.1631,-0.3156,0.0529,-0.1594,0.3817,0.0728,0.9582
1260221,TRANSDIGM GROUP INC,2023,0.9385,0.6468,1.6547,0.9454,3.1796,0.645,-2.253,0.0519,0.2302,0.3508,0.0615,-1.5249
1260990,"ONCTERNAL THERAPEUTICS, INC.",2020,0.9847,-0.9472,-2.2062,-0.9073,-1.7677,0.0,0.0,0.0,0.0,0.175,0.0153,-0.4386
1260990,"ONCTERNAL THERAPEUTICS, INC.",2021,0.9737,-0.9532,-2.299,-0.913,-1.8181,0.0685,-0.0928,0.0218,-0.0504,0.2292,0.0263,-0.4809
1260990,"ONCTERNAL THERAPEUTICS, INC.",2022,0.9856,-0.9493,-2.2363,-0.9363,-2.0613,0.0217,0.0627,0.0645,-0.2432,0.1694,0.0144,-0.175
1262104,"MEI PHARMA, INC.",2020,0.9825,-0.9542,-2.3154,-0.9314,-2.0031,0.0,0.0,0.0,0.0,0.1872,0.0175,-0.3123
1262104,"MEI PHARMA, INC.",2021,0.9457,-0.9664,-2.5521,-0.9405,-2.113,0.1834,-0.2366,0.0336,-0.1099,0.3294,0.0543,-0.439
1262104,"MEI PHARMA, INC.",2022,0.7099,-0.9334,-2.0265,-0.9383,-2.0849,0.461,0.5256,0.0177,0.0282,0.7618,0.2901,0.0584
1262104,"MEI PHARMA, INC.",2023,0.6358,-0.9142,-1.8285,-0.9075,-1.77,0.1027,0.198,0.0878,0.3149,0.8534,0.3642,-0.0585
1262823,WESTLAKE CORP,2022,0.9876,0.892,2.6477,0.9278,2.9632,0.0,0.0,0.0,0.0,0.1573,0.0124,-0.3155
1262976,CIMPRESS PLC,2021,0.9562,0.654,1.6735,0.8786,2.5545,0.0,0.0,0.0,0.0,0.296,0.0438,-0.881
1262976,CIMPRESS PLC,2022,0.9869,0.9131,2.8185,0.8517,2.3935,0.332,1.1451,0.0401,-0.161,0.162,0.0131,0.4251
1262976,CIMPRESS PLC,2023,0.9875,0.8144,2.21,0.885,2.5975,0.2233,-0.6085,0.0442,0.204,0.1583,0.0125,-0.3875
1271214,"INTERSECT ENT, INC.",2019,0.9316,-0.9652,-2.5264,-0.9587,-2.3938,0.0,0.0,0.0,0.0,0.37,0.0684,-0.1326
1271214,"INTERSECT ENT, INC.",2020,0.9901,-0.9406,-2.1148,-0.9649,-2.5196,0.4063,0.4116,0.0666,-0.1258,0.1405,0.0099,0.4049
1271214,"INTERSECT ENT, INC.",2021,0.9546,-0.9815,-3.0067,-0.9643,-2.5066,0.3683,-0.8919,0.0281,0.013,0.3014,0.0454,-0.5
1272830,VONAGE HOLDINGS CORP,2019,0.9804,0.9335,3.027,0.8192,2.2317,0.0,0.0,0.0,0.0,0.198,0.0196,0.7953
1272830,VONAGE HOLDINGS CORP,2020,0.9387,-0.0779,0.383,0.782,2.0758,0.5381,-2.644,0.0462,-0.1559,0.3502,0.0613,-1.6928
1272830,VONAGE HOLDINGS CORP,2021,0.745,-0.8499,-1.3834,0.7598,1.9935,0.4544,-1.7664,0.0346,-0.0823,0.7142,0.255,-3.3769
1274494,"FIRST SOLAR, INC.",2022,0.9968,0.9591,3.4014,0.9692,3.6184,0.0,0.0,0.0,0.0,0.0794,0.0032,-0.217
1275014,"ULTRA CLEAN HOLDINGS, INC.",2019,0.9295,0.9174,2.8585,0.4009,1.137,0.0,0.0,0.0,0.0,0.3754,0.0705,1.7215
1275014,"ULTRA CLEAN HOLDINGS, INC.",2020,0.9232,0.926,2.944,0.3443,1.0384,0.0904,0.0855,0.0407,-0.0986,0.392,0.0768,1.9056
1275014,"ULTRA CLEAN HOLDINGS, INC.",2021,0.9118,0.9203,2.8865,0.2518,0.886,0.0689,-0.0575,0.0814,-0.1524,0.4199,0.0882,2.0005
1275014,"ULTRA CLEAN HOLDINGS, INC.",2022,0.9328,0.917,2.8546,0.3823,1.1042,0.1249,-0.0319,0.0461,0.2182,0.3667,0.0672,1.7504
1275187,ANGIODYNAMICS INC,2020,0.7642,-0.9745,-2.7626,-0.7419,-0.9319,0.0,0.0,0.0,0.0,0.6867,0.2358,-1.8307
1275187,ANGIODYNAMICS INC,2021,0.8157,-0.9062,-1.7587,-0.7705,-1.0324,0.2492,1.004,0.0282,-0.1005,0.6071,0.1843,-0.7262
1276531,"SCIENTIFIC ENERGY, INC",2020,0.9967,-0.7706,-1.0327,-0.7213,-0.8655,0.0,0.0,0.0,0.0,0.0816,0.0033,-0.1671
1276531,"SCIENTIFIC ENERGY, INC",2021,0.9983,-0.7847,-1.0863,-0.7327,-0.9019,0.0314,-0.0537,0.0231,-0.0364,0.0584,0.0017,-0.1844
1276531,"SCIENTIFIC ENERGY, INC",2022,0.9971,-0.8185,-1.2284,-0.7441,-0.9394,0.0438,-0.1421,0.0116,-0.0375,0.0762,0.0029,-0.289
1282224,"DOLPHIN ENTERTAINMENT, INC.",2021,0.9798,-0.9016,-1.7213,-0.7783,-1.0616,0.0,0.0,0.0,0.0,0.2011,0.0202,-0.6597
1282648,BATTALION OIL CORP,2021,0.7017,-0.3423,-0.035,-0.7834,-1.0813,0.0,0.0,0.0,0.0,0.7724,0.2983,1.0463
1282648,BATTALION OIL CORP,2022,0.5438,0.1715,0.7598,-0.9165,-1.8499,1.4809,0.7948,0.177,-0.7686,0.9552,0.4562,2.6097
1284450,"CHINA CARBON GRAPHITE GROUP, INC.",2020,0.9829,-0.7384,-0.9203,-0.7951,-1.1278,0.0,0.0,0.0,0.0,0.1848,0.0171,0.2075
1285543,STRIKEFORCE TECHNOLOGIES INC.,2020,0.993,-0.6701,-0.7165,-0.8107,-1.1937,0.0,0.0,0.0,0.0,0.1181,0.007,0.4772
1285543,"ZERIFY, INC.",2021,0.9976,-0.7122,-0.8375,-0.7867,-1.0942,0.0427,-0.1211,0.0246,0.0995,0.0693,0.0024,0.2567
1285543,"ZERIFY, INC.",2022,0.9984,-0.7976,-1.1381,-0.7812,-1.0727,0.0841,-0.3006,0.0125,0.0215,0.0561,0.0016,-0.0654
1285550,"CLEARPOINT NEURO, INC.",2020,0.9795,-0.963,-2.4785,-0.9474,-2.209,0.0,0.0,0.0,0.0,0.2027,0.0205,-0.2696
1285550,"CLEARPOINT NEURO, INC.",2021,0.9912,-0.9652,-2.5255,-0.9668,-2.5605,0.0144,-0.0469,0.1157,-0.3515,0.1326,0.0088,0.035
1285550,"CLEARPOINT NEURO, INC.",2022,0.9878,-0.9702,-2.6436,-0.9758,-2.8016,0.1068,-0.1182,0.1032,-0.2411,0.156,0.0122,0.158
1286459,ALL FOR ONE MEDIA CORP.,2020,0.8716,0.0038,0.5057,0.49,1.3041,0.0,0.0,0.0,0.0,0.5067,0.1284,-0.7983
1286459,ALL FOR ONE MEDIA CORP.,2021,0.85,-0.119,0.3206,0.49,1.3041,0.085,-0.1851,0.0,0.0,0.5478,0.15,-0.9835
1286459,ALL FOR ONE MEDIA CORP.,2022,0.8543,0.4356,1.2002,0.49,1.3041,0.1837,0.8796,0.0,0.0,0.5399,0.1457,-0.1039
1286681,DOMINOS PIZZA INC,2019,0.9666,0.9089,2.7815,0.9664,3.5524,0.0,0.0,0.0,0.0,0.2583,0.0334,-0.771
1286681,DOMINOS PIZZA INC,2020,0.897,0.725,1.8771,0.9726,3.7074,0.1956,-0.9044,0.0451,0.155,0.4538,0.103,-1.8303
1286681,DOMINOS PIZZA INC,2021,0.8776,0.6818,1.7487,0.9746,3.764,0.0266,-0.1284,0.0195,0.0566,0.4947,0.1224,-2.0153
1286681,DOMINOS PIZZA INC,2022,0.9008,0.756,1.9803,0.9742,3.7533,0.052,0.2316,0.0521,-0.0107,0.4455,0.0992,-1.773
1289848,HURON CONSULTING GROUP INC.,2019,0.8955,0.9502,3.2509,0.3365,1.0252,0.0,0.0,0.0,0.0,0.4571,0.1045,2.2257
1289848,HURON CONSULTING GROUP INC.,2020,0.9024,0.9524,3.2854,0.4031,1.1409,0.0178,0.0345,0.028,0.1157,0.4417,0.0976,2.1445
1289848,HURON CONSULTING GROUP INC.,2021,0.9216,0.9293,2.9802,0.3372,1.0264,0.0685,-0.3052,0.0261,-0.1146,0.3959,0.0784,1.9538
1289848,HURON CONSULTING GROUP INC.,2022,0.9287,0.924,2.9239,0.3611,1.0672,0.0142,-0.0563,0.0122,0.0409,0.3775,0.0713,1.8567
1290658,"IIOT-OXYS, INC.",2019,0.9941,-0.8102,-1.1912,-0.7291,-0.8903,0.0,0.0,0.0,0.0,0.109,0.0059,-0.3009
1290658,"IIOT-OXYS, INC.",2020,0.9875,-0.8791,-1.5576,-0.7326,-0.9015,0.0988,-0.3664,0.0049,-0.0112,0.1581,0.0125,-0.6561
1290658,"IIOT-OXYS, INC.",2021,0.9877,-0.8875,-1.6149,-0.7565,-0.9818,0.0248,-0.0573,0.0201,-0.0803,0.1569,0.0123,-0.633
1290658,"IIOT-OXYS, INC.",2022,0.9902,-0.883,-1.5835,-0.7771,-1.057,0.01,0.0313,0.0213,-0.0752,0.1402,0.0098,-0.5265
1293971,"BLUEBIRD BIO, INC.",2020,0.9706,-0.9645,-2.5096,-0.9662,-2.5471,0.0,0.0,0.0,0.0,0.2424,0.0294,0.0375
1293971,"BLUEBIRD BIO, INC.",2021,0.9676,-0.9195,-1.8783,-0.9729,-2.7145,0.4995,0.6312,0.12,-0.1674,0.2547,0.0324,0.8361
1294133,INOGEN INC,2019,0.5072,-0.6037,-0.5484,0.585,1.5052,0.0,0.0,0.0,0.0,0.9928,0.4928,-2.0536
1294133,INOGEN INC,2020,0.9748,-0.8979,-1.692,-0.7493,-0.9571,0.2777,-1.1435,0.8347,-2.4623,0.2246,0.0252,-0.7348
1294133,INOGEN INC,2021,0.6035,0.9194,2.8777,-0.8928,-1.6531,0.9203,4.5697,0.2807,-0.696,0.8905,0.3965,4.5308
1294133,INOGEN INC,2022,0.5743,0.9113,2.8023,-0.9187,-1.8712,0.0873,-0.0754,0.0856,-0.2181,0.9227,0.4257,4.6735
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",2019,0.4525,-0.4766,-0.2779,-0.9737,-2.7378,0.0,0.0,0.0,0.0,1.0464,0.5475,2.4599
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",2020,0.1508,0.8977,2.6904,-0.9725,-2.7051,0.6043,2.9682,0.0301,0.0326,1.3032,0.8492,5.3955
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",2021,0.1394,0.8981,2.6935,-0.9726,-2.7077,0.0192,0.0031,0.018,-0.0025,1.312,0.8606,5.4011
1297184,"AMPHASTAR PHARMACEUTICALS, INC.",2022,0.1603,0.9263,2.9477,-0.9752,-2.7825,0.0597,0.2543,0.1166,-0.0749,1.2959,0.8397,5.7303
1304161,"PHARMA-BIO SERV, INC.",2022,0.2974,0.9456,3.1833,-0.8492,-1.3798,0.0,0.0,0.0,0.0,1.1854,0.7026,4.5631
1304492,ANTERIX INC.,2021,0.4974,-0.9218,-1.9017,0.9308,2.9964,0.0,0.0,0.0,0.0,1.0026,0.5026,-4.8981
1304492,ANTERIX INC.,2022,0.4442,-0.9199,-1.8829,0.6081,1.5589,0.0069,0.0188,0.6595,-1.4375,1.0543,0.5558,-3.4418
1304492,ANTERIX INC.,2023,0.3334,-0.9247,-1.9306,-0.5424,-0.4114,0.026,-0.0477,0.5994,-1.9703,1.1546,0.6666,-1.5193
1305168,"ARC DOCUMENT SOLUTIONS, INC.",2020,0.9958,0.911,2.7997,0.8555,2.4144,0.0,0.0,0.0,0.0,0.0917,0.0042,0.3853
1305168,"ARC DOCUMENT SOLUTIONS, INC.",2021,0.9956,0.8985,2.6965,0.8328,2.2959,0.0234,-0.1032,0.0283,-0.1185,0.0939,0.0044,0.4005
1305168,"ARC DOCUMENT SOLUTIONS, INC.",2022,0.9961,0.858,2.4283,0.7703,2.0315,0.0626,-0.2682,0.0593,-0.2644,0.0884,0.0039,0.3968
1305253,"EIGER BIOPHARMACEUTICALS, INC.",2022,0.9877,-0.8994,-1.7037,-0.9512,-2.2661,0.0,0.0,0.0,0.0,0.1568,0.0123,0.5624
1305323,ZOVIO INC,2020,0.581,0.925,2.9339,-0.898,-1.6927,0.0,0.0,0.0,0.0,0.9154,0.419,4.6266
1305323,ZOVIO INC,2021,0.9611,-0.869,-1.4933,-0.9314,-2.0035,0.9452,-4.4272,0.0966,-0.3108,0.2788,0.0389,0.5102
1307624,"HEALTHTECH SOLUTIONS, INC./UT",2022,0.9885,-0.8811,-1.5707,-0.7393,-0.9234,0.0,0.0,0.0,0.0,0.1514,0.0115,-0.6473
1307954,HUNTSMAN CORP,2019,0.9905,0.9216,2.899,0.9293,2.9797,0.0,0.0,0.0,0.0,0.138,0.0095,-0.0806
1308547,"DOLBY LABORATORIES, INC.",2020,0.5015,-0.9813,-2.9992,0.6251,1.6,0.0,0.0,0.0,0.0,0.9985,0.4985,-4.5992
1308547,"DOLBY LABORATORIES, INC.",2021,0.6061,-0.9844,-3.132,0.2907,0.9489,0.0997,-0.1328,0.155,-0.6511,0.8875,0.3939,-4.0809
1309108,WEX INC.,2020,0.9479,0.7909,2.1109,0.9624,3.4663,0.0,0.0,0.0,0.0,0.3229,0.0521,-1.3554
1309108,WEX INC.,2021,0.8774,0.6003,1.5403,0.9729,3.7168,0.118,-0.5706,0.0766,0.2505,0.4953,0.1226,-2.1765
1309108,WEX INC.,2022,0.8454,0.5401,1.4064,0.9779,3.8706,0.0393,-0.134,0.0458,0.1538,0.5561,0.1546,-2.4643
1309402,GREEN PLAINS INC.,2019,0.6535,0.9797,3.9347,0.6634,1.6982,0.0,0.0,0.0,0.0,0.8324,0.3465,2.2365
1309402,GREEN PLAINS INC.,2020,0.7911,0.9876,4.3108,0.5995,1.5386,0.505,0.3761,0.095,-0.1596,0.6464,0.2089,2.7722
1309402,GREEN PLAINS INC.,2021,0.7937,0.9855,4.1876,0.5321,1.3896,0.1114,-0.1231,0.1088,-0.1489,0.6423,0.2063,2.798
1309402,GREEN PLAINS INC.,2022,0.7881,0.9879,4.3256,0.6775,1.7368,0.1538,0.1379,0.0727,0.3472,0.651,0.2119,2.5887
1314196,"OLB GROUP, INC.",2020,0.6932,-0.9189,-1.8727,-0.6495,-0.6616,0.0,0.0,0.0,0.0,0.7833,0.3068,-1.211
1315061,RIDGEWOOD ENERGY O FUND LLC,2021,0.7219,0.935,3.0453,-0.6529,-0.6705,0.0,0.0,0.0,0.0,0.7458,0.2781,3.7158
1315255,"GTT COMMUNICATIONS, INC.",2019,0.8889,0.5353,1.3963,-0.7217,-0.8668,0.0,0.0,0.0,0.0,0.4714,0.1111,2.2631
1316517,"KANDI TECHNOLOGIES GROUP, INC.",2019,0.8403,0.691,1.7747,-0.737,-0.9157,0.0,0.0,0.0,0.0,0.5651,0.1597,2.6904
1316517,"KANDI TECHNOLOGIES GROUP, INC.",2020,0.7343,0.9113,2.8028,-0.6821,-0.7496,0.2279,1.0281,0.0414,0.1661,0.729,0.2657,3.5524
1316517,"KANDI TECHNOLOGIES GROUP, INC.",2021,0.4955,0.9805,3.9641,-0.6884,-0.7673,0.4685,1.1613,0.0959,-0.0178,1.0045,0.5045,4.7315
1316644,"AEROGROW INTERNATIONAL, INC.",2020,0.5862,-0.9434,-2.1522,0.4383,1.2051,0.0,0.0,0.0,0.0,0.9098,0.4138,-3.3573
1317630,ITC HOLDINGS CORP.,2019,-0.233,-0.9754,-2.7895,0.9937,4.8204,0.0,0.0,0.0,0.0,1.5704,1.233,-7.6098
1317630,ITC HOLDINGS CORP.,2020,0.2292,-0.8553,-1.4132,0.9937,4.816,0.7002,1.3763,0.0234,-0.0044,1.2416,0.7708,-6.2292
1317630,ITC HOLDINGS CORP.,2021,0.8922,0.9563,3.3517,0.9935,4.7915,0.9755,4.7649,0.0152,-0.0245,0.4643,0.1078,-1.4398
1317630,ITC HOLDINGS CORP.,2022,0.9598,0.9811,3.9911,0.9935,4.7982,0.2229,0.6394,0.0081,0.0068,0.2835,0.0402,-0.8071
1317839,UMATRIN HOLDING LTD,2019,0.004,-0.3371,-0.0263,-0.6453,-0.6509,0.0,0.0,0.0,0.0,1.4114,0.996,0.6246
1317839,UMATRIN HOLDING LTD,2020,-0.2249,0.9219,2.9021,-0.6222,-0.5929,0.5866,2.9284,0.0161,0.058,1.5652,1.2249,3.4949
