CIK,Company_Name,Date,Risk_Score_100
1618835,"EVOFEM BIOSCIENCES, INC.",20211231,100.0
1618835,"EVOFEM BIOSCIENCES, INC.",20221231,100.0
1619250,VALERITAS HOLDINGS INC.,20171231,100.0
1619250,VALERITAS HOLDINGS INC.,20181231,100.0
1621443,"ZYNERBA PHARMACEUTICALS, INC.",20171231,100.0
1621443,"ZYNERBA PHARMACEUTICALS, INC.",20181231,100.0
1621499,ALTERNUS ENERGY INC.,20181231,100.0
1621499,ALTERNUS ENERGY INC.,20191231,97.0
1621672,"SUPER LEAGUE GAMING, INC.",20181231,100.0
1621672,"SUPER LEAGUE GAMING, INC.",20201231,100.0
1622057,NASCENT BIOTECH INC.,20190331,100.0
1622057,NASCENT BIOTECH INC.,20200331,100.0
1622057,NASCENT BIOTECH INC.,20210331,100.0
1622057,NASCENT BIOTECH INC.,20220331,100.0
1622057,NASCENT BIOTECH INC.,20230331,100.0
1622231,BOATIM INC.,20190831,100.0
1622231,BOATIM INC.,20200831,100.0
1622231,BOATIM INC.,20210831,100.0
1622345,"POLAR POWER, INC.",20171231,100.0
1622879,"MEDICINE MAN TECHNOLOGIES, INC.",20191231,100.0
1622996,"ACRO BIOMEDICAL CO., LTD.",20211231,99.0
1622996,"ACRO BIOMEDICAL CO., LTD.",20221231,99.0
1623526,"STOKE THERAPEUTICS, INC.",20221231,100.0
1623590,HWGC HOLDINGS LTD,20201231,100.0
1623590,HWGC HOLDINGS LTD,20211231,100.0
1624517,YUENGLINGS ICE CREAM CORP,20211031,100.0
1624826,MPM HOLDINGS INC.,20171231,100.0
1624826,MPM HOLDINGS INC.,20181231,100.0
1624985,XINDA INTERNATIONAL CORP.,20161231,100.0
1624985,XINDA INTERNATIONAL CORP.,20171231,100.0
1625285,ARMA SERVICES INC,20171031,100.0
1625285,ARMA SERVICES INC,20191031,100.0
1625376,PACMAN MEDIA INC.,20171031,100.0
1626556,"AMERICAN EDUCATION CENTER, INC.",20171231,100.0
1626556,"AMERICAN EDUCATION CENTER, INC.",20181231,100.0
1626556,"AMERICAN EDUCATION CENTER, INC.",20191231,100.0
1626644,"ODYSSEY GROUP INTERNATIONAL, INC.",20190731,100.0
1627469,"PHOTOZOU HOLDINGS, INC.",20201130,100.0
1627469,"PHOTOZOU HOLDINGS, INC.",20211130,100.0
1627554,QUEST MANAGEMENT INC,20171031,100.0
1628228,"OPTILEAF, INC.",20171231,100.0
1628228,"OPTILEAF, INC.",20191231,100.0
1628908,"EVOLENT HEALTH, INC.",20191231,100.0
1628908,"EVOLENT HEALTH, INC.",20201231,100.0
1628908,"EVOLENT HEALTH, INC.",20211231,100.0
1629205,"GRIDIRON BIONUTRIENTS, INC.",20180831,100.0
1629205,"GRIDIRON BIONUTRIENTS, INC.",20190831,100.0
1629205,INNOVATION1 BIOTECH INC.,20210831,100.0
1629205,INNOVATION1 BIOTECH INC.,20220831,100.0
1629210,PARAMOUNT GOLD NEVADA CORP.,20180630,100.0
1629210,PARAMOUNT GOLD NEVADA CORP.,20190630,100.0
1629210,PARAMOUNT GOLD NEVADA CORP.,20200630,100.0
1629210,PARAMOUNT GOLD NEVADA CORP.,20210630,100.0
1629606,"DRIVEN DELIVERIES, INC.",20171231,100.0
1629606,"DRIVEN DELIVERIES, INC.",20181231,100.0
1629606,"DRIVEN DELIVERIES, INC.",20191231,100.0
1629665,"MULIANG AGRITECH, INC.",20181231,100.0
1629665,"MULIANG VIAGOO TECHNOLOGY, INC.",20201231,100.0
1629665,"MULIANG VIAGOO TECHNOLOGY, INC.",20211231,100.0
1629665,"MULIANG VIAGOO TECHNOLOGY, INC.",20221231,100.0
1630113,BIOTRICITY INC.,20190331,100.0
1630176,GREY CLOAK TECH INC.,20171231,100.0
1630176,HEALTHY EXTRACTS INC.,20201231,99.0
1630176,HEALTHY EXTRACTS INC.,20211231,100.0
1630176,HEALTHY EXTRACTS INC.,20221231,100.0
1630212,AVALON GLOBOCARE CORP.,20181231,100.0
1630627,"TREACE MEDICAL CONCEPTS, INC.",20201231,100.0
1630627,"TREACE MEDICAL CONCEPTS, INC.",20211231,100.0
1630627,"TREACE MEDICAL CONCEPTS, INC.",20221231,100.0
1630805,"BABCOCK & WILCOX ENTERPRISES, INC.",20171231,100.0
1630805,"BABCOCK & WILCOX ENTERPRISES, INC.",20181231,100.0
1632081,"HOMETOWN INTERNATIONAL, INC.",20181231,100.0
1632081,"HOMETOWN INTERNATIONAL, INC.",20201231,99.0
1632081,"HOMETOWN INTERNATIONAL, INC.",20211231,99.0
1632121,"BALANCE LABS, INC.",20181231,100.0
1632275,CAT9 GROUP INC.,20171231,100.0
1632275,CAT9 GROUP INC.,20181231,100.0
1632275,CAT9 GROUP INC.,20191231,100.0
1633917,"PAYPAL HOLDINGS, INC.",20181231,100.0
1633917,"PAYPAL HOLDINGS, INC.",20191231,100.0
1633917,"PAYPAL HOLDINGS, INC.",20201231,100.0
1633917,"PAYPAL HOLDINGS, INC.",20211231,100.0
1633917,"PAYPAL HOLDINGS, INC.",20221231,100.0
1633931,TOPBUILD CORP,20171231,100.0
1633931,TOPBUILD CORP,20181231,100.0
1634117,"BARNES & NOBLE EDUCATION, INC.",20180430,100.0
1634117,"BARNES & NOBLE EDUCATION, INC.",20190430,100.0
1634117,"BARNES & NOBLE EDUCATION, INC.",20200430,100.0
1634117,"BARNES & NOBLE EDUCATION, INC.",20210430,100.0
1634117,"BARNES & NOBLE EDUCATION, INC.",20220430,100.0
1634117,"BARNES & NOBLE EDUCATION, INC.",20230430,100.0
1634293,"EXCEED WORLD, INC.",20170930,100.0
1634293,"EXCEED WORLD, INC.",20180930,100.0
1634293,"EXCEED WORLD, INC.",20190930,100.0
1634293,"EXCEED WORLD, INC.",20200930,100.0
1634997,"AVANGRID, INC.",20171231,90.0
1634997,"AVANGRID, INC.",20181231,98.0
1634997,"AVANGRID, INC.",20191231,100.0
1634997,"AVANGRID, INC.",20201231,100.0
1634997,"AVANGRID, INC.",20211231,100.0
1634997,"AVANGRID, INC.",20221231,100.0
1635077,"ACLARION, INC.",20221231,100.0
1635282,"RIMINI STREET, INC.",20171231,100.0
1635282,"RIMINI STREET, INC.",20181231,100.0
1635748,"ZOOMPASS HOLDINGS, INC.",20191231,100.0
1635748,"ZOOMPASS HOLDINGS, INC.",20201231,100.0
1636051,FUSE GROUP HOLDING INC.,20180930,100.0
1636051,FUSE GROUP HOLDING INC.,20190930,100.0
1636051,FUSE GROUP HOLDING INC.,20200930,99.0
1636051,FUSE GROUP HOLDING INC.,20210930,100.0
1636051,FUSE GROUP HOLDING INC.,20220930,100.0
1636051,FUSE GROUP HOLDING INC.,20230930,100.0
1636222,WINGSTOP INC.,20181231,100.0
1636222,WINGSTOP INC.,20191231,100.0
1636222,WINGSTOP INC.,20201231,100.0
1636222,WINGSTOP INC.,20211231,100.0
1636222,WINGSTOP INC.,20221231,100.0
1636509,"VITALIBIS, INC.",20181231,100.0
1636509,"VITALIBIS, INC.",20191231,100.0
1637242,STRONG SOLUTIONS INC.,20191231,100.0
1637761,SEASPINE HOLDINGS CORP,20181231,100.0
1637761,SEASPINE HOLDINGS CORP,20191231,100.0
1637761,SEASPINE HOLDINGS CORP,20201231,100.0
1637761,SEASPINE HOLDINGS CORP,20211231,99.0
1637866,"DEEP GREEN WASTE & RECYCLING, INC.",20221231,100.0
1637873,ACV AUCTIONS INC.,20201231,98.0
1637873,ACV AUCTIONS INC.,20211231,100.0
1637873,ACV AUCTIONS INC.,20221231,100.0
1638097,ENTERA BIO LTD.,20201231,100.0
1638097,ENTERA BIO LTD.,20211231,100.0
1638911,UAS DRONE CORP.,20171231,100.0
1638911,UAS DRONE CORP.,20191231,100.0
1638911,UAS DRONE CORP.,20211231,100.0
1639874,"TECH CENTRAL, INC.",20171231,100.0
1639874,"TECH CENTRAL, INC.",20181231,100.0
1640384,"LM FUNDING AMERICA, INC.",20181231,100.0
1640384,"LM FUNDING AMERICA, INC.",20191231,100.0
1640384,"LM FUNDING AMERICA, INC.",20201231,100.0
1640384,"LM FUNDING AMERICA, INC.",20211231,100.0
1640384,"LM FUNDING AMERICA, INC.",20221231,100.0
1640428,"EVERQUOTE, INC.",20171231,100.0
1640428,"EVERQUOTE, INC.",20181231,100.0
1641281,"BOLT BIOTHERAPEUTICS, INC.",20201231,100.0
1641281,"BOLT BIOTHERAPEUTICS, INC.",20211231,100.0
1641281,"BOLT BIOTHERAPEUTICS, INC.",20221231,100.0
1641398,GD CULTURE GROUP LTD,20221231,100.0
1641614,CPI CARD GROUP INC.,20171231,100.0
1641614,CPI CARD GROUP INC.,20181231,100.0
1641751,BREWBILT MANUFACTURING INC.,20191231,100.0
1641751,BREWBILT MANUFACTURING INC.,20201231,100.0
1641751,BREWBILT MANUFACTURING INC.,20211231,100.0
1642375,"GUARDION HEALTH SCIENCES, INC.",20171231,100.0
1642375,"GUARDION HEALTH SCIENCES, INC.",20181231,100.0
1643154,"IANTHUS CAPITAL HOLDINGS, INC.",20201231,100.0
1643154,"IANTHUS CAPITAL HOLDINGS, INC.",20211231,99.0
1643154,"IANTHUS CAPITAL HOLDINGS, INC.",20221231,100.0
1643301,"AVENIR WELLNESS SOLUTIONS, INC.",20211231,100.0
1643301,"AVENIR WELLNESS SOLUTIONS, INC.",20221231,100.0
1643301,CURE PHARMACEUTICAL HOLDING CORP.,20171231,100.0
1643301,CURE PHARMACEUTICAL HOLDING CORP.,20181231,100.0
1643301,CURE PHARMACEUTICAL HOLDING CORP.,20191231,100.0
1643319,SLEEPAID HOLDING CO.,20171231,100.0
1643319,SLEEPAID HOLDING CO.,20181231,100.0
1643721,"LEAFBUYER TECHNOLOGIES, INC.",20180630,100.0
1643721,"LEAFBUYER TECHNOLOGIES, INC.",20190630,100.0
1643721,"LEAFBUYER TECHNOLOGIES, INC.",20200630,100.0
1643721,"LEAFBUYER TECHNOLOGIES, INC.",20210630,100.0
1643721,"LEAFBUYER TECHNOLOGIES, INC.",20220630,100.0
1643721,"LEAFBUYER TECHNOLOGIES, INC.",20230630,100.0
1643953,"PURPLE INNOVATION, INC.",20181231,100.0
1643953,"PURPLE INNOVATION, INC.",20191231,100.0
1643953,"PURPLE INNOVATION, INC.",20201231,100.0
1643953,"PURPLE INNOVATION, INC.",20211231,100.0
1643953,"PURPLE INNOVATION, INC.",20221231,100.0
1643988,"INTERLINK PLUS, INC.",20180630,100.0
1643988,"INTERLINK PLUS, INC.",20190630,100.0
1643988,"LOOP MEDIA, INC.",20191231,100.0
1643988,"LOOP MEDIA, INC.",20201231,100.0
1643988,"LOOP MEDIA, INC.",20210930,100.0
1643988,"LOOP MEDIA, INC.",20220930,100.0
1644378,RMR GROUP INC.,20180930,100.0
1644378,RMR GROUP INC.,20190930,100.0
1644378,RMR GROUP INC.,20200930,100.0
1644378,RMR GROUP INC.,20210930,100.0
1644378,RMR GROUP INC.,20220930,100.0
1644378,RMR GROUP INC.,20230930,100.0
1644440,GCP APPLIED TECHNOLOGIES INC.,20181231,100.0
1644440,GCP APPLIED TECHNOLOGIES INC.,20191231,100.0
1644440,GCP APPLIED TECHNOLOGIES INC.,20201231,100.0
1644440,GCP APPLIED TECHNOLOGIES INC.,20211231,100.0
1644903,"CBDMD, INC.",20180930,100.0
1644903,"CBDMD, INC.",20190930,100.0
1644903,"CBDMD, INC.",20200930,100.0
1644903,"CBDMD, INC.",20230930,100.0
1645113,NOVOCURE LTD,20171231,100.0
1645113,NOVOCURE LTD,20181231,100.0
1645113,NOVOCURE LTD,20191231,100.0
1645113,NOVOCURE LTD,20201231,100.0
1645113,NOVOCURE LTD,20211231,100.0
1645113,NOVOCURE LTD,20221231,100.0
1645260,TODOS MEDICAL LTD.,20211231,100.0
1645469,MONOPAR THERAPEUTICS,20171231,100.0
1645469,MONOPAR THERAPEUTICS,20181231,100.0
1645590,HEWLETT PACKARD ENTERPRISE CO,20181031,100.0
1645590,HEWLETT PACKARD ENTERPRISE CO,20191031,99.0
1645590,HEWLETT PACKARD ENTERPRISE CO,20201031,100.0
1645590,HEWLETT PACKARD ENTERPRISE CO,20211031,100.0
1645590,HEWLETT PACKARD ENTERPRISE CO,20221031,100.0
1645590,HEWLETT PACKARD ENTERPRISE CO,20231031,100.0
1645842,ZYMERGEN INC.,20201231,100.0
1645842,ZYMERGEN INC.,20211231,100.0
1646188,ONDAS HOLDINGS INC.,20181231,100.0
1646188,ONDAS HOLDINGS INC.,20211231,100.0
1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,20191231,100.0
1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,20201231,100.0
1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,20211231,100.0
1647088,WILLSCOT MOBILE MINI HOLDINGS CORP.,20221231,100.0
1647705,"GLOBAL BOATWORKS HOLDINGS, INC.",20171231,100.0
1647705,"GLOBAL BOATWORKS HOLDINGS, INC.",20181231,100.0
1648087,AMERICAN REBEL HOLDINGS INC,20171231,100.0
1648087,AMERICAN REBEL HOLDINGS INC,20181231,100.0
1648365,"IWEB, INC.",20171231,100.0
1648365,"IWEB, INC.",20181231,100.0
1648365,"TINGO, INC.",20211231,100.0
1648903,"FIRST FOODS GROUP, INC.",20191231,100.0
1648903,"FIRST FOODS GROUP, INC.",20201231,100.0
1648903,"FIRST FOODS GROUP, INC.",20211231,100.0
1648903,"FIRST FOODS GROUP, INC.",20221231,100.0
1648960,"DATCHAT, INC.",20211231,100.0
1649744,DULUTH HOLDINGS INC.,20180131,100.0
1649744,DULUTH HOLDINGS INC.,20190131,100.0
1649744,DULUTH HOLDINGS INC.,20200131,100.0
1649744,DULUTH HOLDINGS INC.,20210131,100.0
1649744,DULUTH HOLDINGS INC.,20220131,100.0
1649744,DULUTH HOLDINGS INC.,20230131,100.0
1649989,"OUTLOOK THERAPEUTICS, INC.",20180930,100.0
1649989,"OUTLOOK THERAPEUTICS, INC.",20190930,100.0
1650205,ANDES 7 INC.,20181231,100.0
1650205,ANDES 7 INC.,20191231,100.0
1650505,"ECO ENERGY TECH ASIA, LTD",20171231,100.0
1650648,4D MOLECULAR THERAPEUTICS INC.,20191231,100.0
1650664,"EDITAS MEDICINE, INC.",20171231,100.0
1650664,"EDITAS MEDICINE, INC.",20181231,100.0
1650739,"AJIA INNOGROUP HOLDINGS, LTD.",20190630,100.0
1650739,"AJIA INNOGROUP HOLDINGS, LTD.",20200630,100.0
1650739,"AJIA INNOGROUP HOLDINGS, LTD.",20210630,100.0
1651311,MERUS N.V.,20181231,100.0
1651311,MERUS N.V.,20191231,100.0
1651311,MERUS N.V.,20201231,100.0
1651311,MERUS N.V.,20211231,100.0
1651311,MERUS N.V.,20221231,100.0
1651932,"XENOUS HOLDINGS, INC.",20190331,100.0
1651958,EOS INC.,20171231,100.0
1651958,EOS INC.,20181231,100.0
1651958,EOS INC.,20211231,100.0
1651958,EOS INC.,20221231,100.0
1651992,"APPSOFT TECHNOLOGIES, INC.",20181231,99.0
1651992,"APPSOFT TECHNOLOGIES, INC.",20191231,100.0
1651992,"APPSOFT TECHNOLOGIES, INC.",20201231,100.0
1651992,"APPSOFT TECHNOLOGIES, INC.",20211231,100.0
1651992,"APPSOFT TECHNOLOGIES, INC.",20221231,100.0
1652044,ALPHABET INC.,20181231,100.0
1652044,ALPHABET INC.,20191231,100.0
1652044,ALPHABET INC.,20201231,100.0
1652044,ALPHABET INC.,20211231,100.0
1652362,"INFRASTRUCTURE & ENERGY ALTERNATIVES, INC.",20171231,100.0
1652362,"INFRASTRUCTURE & ENERGY ALTERNATIVES, INC.",20181231,100.0
1652362,"INFRASTRUCTURE & ENERGY ALTERNATIVES, INC.",20191231,100.0
1652362,"INFRASTRUCTURE & ENERGY ALTERNATIVES, INC.",20201231,100.0
1652362,"INFRASTRUCTURE & ENERGY ALTERNATIVES, INC.",20211231,100.0
1652539,SUSGLOBAL ENERGY CORP.,20171231,100.0
1652539,SUSGLOBAL ENERGY CORP.,20181231,100.0
1652539,SUSGLOBAL ENERGY CORP.,20191231,100.0
1652539,SUSGLOBAL ENERGY CORP.,20201231,100.0
1652539,SUSGLOBAL ENERGY CORP.,20211231,100.0
1652539,SUSGLOBAL ENERGY CORP.,20221231,100.0
1653087,"ALECTOR, INC.",20181231,100.0
1653087,"ALECTOR, INC.",20191231,100.0
1653087,"ALECTOR, INC.",20201231,100.0
1653653,"RED ROCK RESORTS, INC.",20171231,100.0
1653653,"RED ROCK RESORTS, INC.",20181231,100.0
1653653,"RED ROCK RESORTS, INC.",20191231,98.0
1653653,"RED ROCK RESORTS, INC.",20201231,100.0
1653653,"RED ROCK RESORTS, INC.",20211231,99.0
1653653,"RED ROCK RESORTS, INC.",20221231,100.0
1653710,APEX RESOURCES INC/NV,20180630,100.0
1653876,MOMENTOUS HOLDINGS CORP.,20180531,100.0
1653876,MOMENTOUS HOLDINGS CORP.,20190531,100.0
1653876,MOMENTOUS HOLDINGS CORP.,20200531,100.0
1654151,"DECIPHERA PHARMACEUTICALS, INC.",20171231,100.0
1654151,"DECIPHERA PHARMACEUTICALS, INC.",20181231,100.0
1654588,"PRECHECK HEALTH SERVICES, INC.",20181231,100.0
1655759,"ARVINAS, INC.",20171231,100.0
1655759,"ARVINAS, INC.",20181231,100.0
1655759,"ARVINAS, INC.",20191231,100.0
1655759,"ARVINAS, INC.",20201231,100.0
1655759,"ARVINAS, INC.",20211231,100.0
1655759,"ARVINAS, INC.",20221231,100.0
1655971,"GLACIER WORLDWIDE, INC.",20211231,100.0
1655971,"GLACIER WORLDWIDE, INC.",20221231,100.0
1655971,"POSTADS, INC.",20171231,100.0
1655971,"POSTADS, INC.",20181231,100.0
1657312,VERONA PHARMA PLC,20201231,100.0
1657312,VERONA PHARMA PLC,20211231,100.0
1657312,VERONA PHARMA PLC,20221231,100.0
1658247,"CRINETICS PHARMACEUTICALS, INC.",20191231,100.0
1658247,"CRINETICS PHARMACEUTICALS, INC.",20201231,100.0
1658247,"CRINETICS PHARMACEUTICALS, INC.",20211231,100.0
1658247,"CRINETICS PHARMACEUTICALS, INC.",20221231,100.0
1658551,"AMYLYX PHARMACEUTICALS, INC.",20211231,100.0
1658551,"AMYLYX PHARMACEUTICALS, INC.",20221231,100.0
1658880,BARE METAL STANDARD INC.,20181031,100.0
1658880,BARE METAL STANDARD INC.,20191031,100.0
1659183,NDIVISION INC.,20171231,100.0
1659183,NDIVISION INC.,20181231,100.0
1659183,NDIVISION INC.,20191231,100.0
1659183,NDIVISION INC.,20201231,100.0
1659183,NDIVISION INC.,20211231,100.0
1659207,FELLAZO CORP,20190831,100.0
1659207,FELLAZO CORP,20200831,100.0
1659207,FELLAZO CORP,20210831,100.0
1659207,FELLAZO CORP,20220831,100.0
1659352,"CODIAK BIOSCIENCES, INC.",20191231,100.0
1659352,"CODIAK BIOSCIENCES, INC.",20201231,100.0
1659352,"CODIAK BIOSCIENCES, INC.",20211231,100.0
1659559,JIALIJIA GROUP CORP LTD,20190131,100.0
1659617,"MOLECULIN BIOTECH, INC.",20171231,100.0
1659617,"MOLECULIN BIOTECH, INC.",20181231,100.0
1659617,"MOLECULIN BIOTECH, INC.",20191231,100.0
1659617,"MOLECULIN BIOTECH, INC.",20201231,100.0
1659617,"MOLECULIN BIOTECH, INC.",20211231,99.0
1659617,"MOLECULIN BIOTECH, INC.",20221231,100.0
1661039,"TPT GLOBAL TECH, INC.",20181231,100.0
1661039,"TPT GLOBAL TECH, INC.",20191231,100.0
1661039,"TPT GLOBAL TECH, INC.",20201231,100.0
1661039,"TPT GLOBAL TECH, INC.",20211231,100.0
1661039,"TPT GLOBAL TECH, INC.",20221231,100.0
1661181,ORGANOGENESIS HOLDINGS INC.,20171231,100.0
1661181,ORGANOGENESIS HOLDINGS INC.,20181231,100.0
1661181,ORGANOGENESIS HOLDINGS INC.,20191231,100.0
1661181,ORGANOGENESIS HOLDINGS INC.,20201231,100.0
1661181,ORGANOGENESIS HOLDINGS INC.,20211231,100.0
1661181,ORGANOGENESIS HOLDINGS INC.,20221231,100.0
1661460,"POSEIDA THERAPEUTICS, INC.",20211231,100.0
1661460,"POSEIDA THERAPEUTICS, INC.",20221231,100.0
1661998,"HOMOLOGY MEDICINES, INC.",20171231,99.0
1661998,"HOMOLOGY MEDICINES, INC.",20181231,100.0
1662382,BRAIN SCIENTIFIC INC.,20171231,100.0
1662382,BRAIN SCIENTIFIC INC.,20201231,100.0
1662382,BRAIN SCIENTIFIC INC.,20221231,100.0
1662574,"GROM SOCIAL ENTERPRISES, INC.",20171231,100.0
1662574,"GROM SOCIAL ENTERPRISES, INC.",20211231,100.0
1662574,"GROM SOCIAL ENTERPRISES, INC.",20221231,100.0
1662684,"KULR TECHNOLOGY GROUP, INC.",20171231,100.0
1662684,"KULR TECHNOLOGY GROUP, INC.",20181231,100.0
1662991,SEZZLE INC.,20201231,100.0
1662991,SEZZLE INC.,20211231,100.0
1662991,SEZZLE INC.,20221231,100.0
1664127,"ALTITUDE INTERNATIONAL, INC",20171231,100.0
1664703,BLOOM ENERGY CORP,20171231,100.0
1664703,BLOOM ENERGY CORP,20180331,100.0
1664703,BLOOM ENERGY CORP,20180630,100.0
1664703,BLOOM ENERGY CORP,20180930,100.0
1664703,BLOOM ENERGY CORP,20181231,100.0
1664703,BLOOM ENERGY CORP,20190331,100.0
1664703,BLOOM ENERGY CORP,20190630,99.0
1664703,BLOOM ENERGY CORP,20190930,100.0
1664703,BLOOM ENERGY CORP,20191231,100.0
1664703,BLOOM ENERGY CORP,20201231,100.0
1664703,BLOOM ENERGY CORP,20211231,100.0
1665300,"PHUNWARE, INC.",20171231,98.0
1665300,"PHUNWARE, INC.",20181231,100.0
1665421,HIGH DESERT HOLDING CORP.,20171231,100.0
1665421,HIGH DESERT HOLDING CORP.,20181231,100.0
1665598,"RC-1, INC.",20171231,100.0
1665598,"RC-1, INC.",20181231,100.0
1665598,"RC-1, INC.",20191231,100.0
1665598,"RC-1, INC.",20201231,100.0
1666071,"CARDLYTICS, INC.",20171231,100.0
1666071,"CARDLYTICS, INC.",20181231,100.0
1666071,"CARDLYTICS, INC.",20191231,100.0
1666071,"CARDLYTICS, INC.",20201231,100.0
1666071,"CARDLYTICS, INC.",20211231,100.0
1666071,"CARDLYTICS, INC.",20221231,100.0
1666178,LAZURITON NANO BIOTECHNOLOGY (U.S.A.) INC.,20191231,100.0
1666178,LAZURITON NANO BIOTECHNOLOGY (U.S.A.) INC.,20201231,100.0
1666178,LAZURITON NANO BIOTECHNOLOGY (U.S.A.) INC.,20211231,100.0
1666700,"DUPONT DE NEMOURS, INC.",20181231,100.0
1666700,"DUPONT DE NEMOURS, INC.",20191231,100.0
1666700,"DUPONT DE NEMOURS, INC.",20201231,100.0
1667313,"ZEDGE, INC.",20180731,100.0
1667313,"ZEDGE, INC.",20200731,100.0
1667313,"ZEDGE, INC.",20210731,100.0
1667489,LIBERATED SYNDICATION INC.,20171231,100.0
1667489,LIBERATED SYNDICATION INC.,20181231,100.0
1667489,LIBERATED SYNDICATION INC.,20191231,100.0
1668243,UROGEN PHARMA LTD.,20171231,100.0
1668243,UROGEN PHARMA LTD.,20181231,100.0
1668523,GSG GROUP INC.,20161231,100.0
1668523,GSG GROUP INC.,20171231,100.0
1669400,"VERITAS FARMS, INC.",20171231,100.0
1669400,"VERITAS FARMS, INC.",20181231,100.0
1669400,"VERITAS FARMS, INC.",20201231,100.0
1669400,"VERITAS FARMS, INC.",20211231,100.0
1669400,"VERITAS FARMS, INC.",20221231,100.0
1669600,"LIBERTY EXPEDIA HOLDINGS, INC.",20171231,100.0
1669600,"LIBERTY EXPEDIA HOLDINGS, INC.",20181231,100.0
1669779,"CAMPING WORLD HOLDINGS, INC.",20171231,100.0
1669779,"CAMPING WORLD HOLDINGS, INC.",20181231,100.0
1670349,"U.S. WELL SERVICES, INC.",20171231,100.0
1670349,"U.S. WELL SERVICES, INC.",20181231,100.0
1670349,"U.S. WELL SERVICES, INC.",20191231,100.0
1670349,"U.S. WELL SERVICES, INC.",20201231,100.0
1670349,"U.S. WELL SERVICES, INC.",20211231,100.0
1671013,CARDTRONICS PLC,20171231,100.0
1671013,CARDTRONICS PLC,20181231,99.0
1671077,MED SPA VACATIONS INC.,20161231,100.0
1671077,MED SPA VACATIONS INC.,20171231,100.0
1671284,BRIGHT HEALTH GROUP INC.,20201231,100.0
1671284,BRIGHT HEALTH GROUP INC.,20211231,100.0
1671284,BRIGHT HEALTH GROUP INC.,20221231,100.0
1672326,"YUMA ENERGY, INC.",20171231,100.0
1672326,"YUMA ENERGY, INC.",20181231,100.0
1672688,ABSCI CORP,20201231,100.0
1672688,ABSCI CORP,20211231,100.0
1672688,ABSCI CORP,20221231,100.0
1673358,"YUM CHINA HOLDINGS, INC.",20171231,100.0
1673358,"YUM CHINA HOLDINGS, INC.",20181231,100.0
1673358,"YUM CHINA HOLDINGS, INC.",20191231,100.0
1673358,"YUM CHINA HOLDINGS, INC.",20201231,100.0
1673358,"YUM CHINA HOLDINGS, INC.",20211231,100.0
1673358,"YUM CHINA HOLDINGS, INC.",20221231,100.0
1673431,IA ENERGY CORP.,20201231,100.0
1673475,"GPO PLUS, INC.",20190430,100.0
1673475,"GPO PLUS, INC.",20200430,100.0
1673475,"GPO PLUS, INC.",20210430,100.0
1673475,"GPO PLUS, INC.",20220430,100.0
1673475,"GPO PLUS, INC.",20230430,100.0
1673481,LOTTERY.COM INC.,20201231,100.0
1673481,LOTTERY.COM INC.,20211231,100.0
1673481,LOTTERY.COM INC.,20221231,100.0
1673504,SHENGSHI ELEVATOR INTERNATIONAL HOLDING GROUP INC.,20191231,100.0
1674101,VERTIV HOLDINGS CO,20181231,100.0
1674101,VERTIV HOLDINGS CO,20191231,96.0
1674227,SCWORX CORP.,20181231,100.0
1674227,SCWORX CORP.,20221231,100.0
1674416,CRISPR THERAPEUTICS AG,20171231,100.0
1674416,CRISPR THERAPEUTICS AG,20181231,100.0
1674416,CRISPR THERAPEUTICS AG,20191231,100.0
1675442,JAKROO INC.,20171231,99.0
1675442,JAKROO INC.,20181231,100.0
1675634,"SHIFTPIXY, INC.",20180831,100.0
1675634,"SHIFTPIXY, INC.",20190831,100.0
1675634,"SHIFTPIXY, INC.",20200831,100.0
1675634,"SHIFTPIXY, INC.",20210831,100.0
1676047,NUTRIBAND INC.,20190131,100.0
1676047,NUTRIBAND INC.,20210131,100.0
1676047,NUTRIBAND INC.,20220131,100.0
1677703,CONDUENT INC,20171231,100.0
1677703,CONDUENT INC,20181231,100.0
1677703,CONDUENT INC,20191231,100.0
1677703,CONDUENT INC,20201231,100.0
1677703,CONDUENT INC,20211231,99.0
1677703,CONDUENT INC,20221231,100.0
1677897,UPAY,20180228,100.0
1677897,UPAY,20200229,100.0
1677897,UPAY,20220228,99.0
1677897,UPAY,20230228,99.0
1678105,CARO HOLDINGS INC.,20190331,100.0
1678105,CARO HOLDINGS INC.,20200331,100.0
1678746,"BOOMER HOLDINGS, INC.",20190731,100.0
1678746,"BOOMER HOLDINGS, INC.",20200731,100.0
1678746,REMARO GROUP CORP.,20180731,100.0
1678848,BITMIS CORP.,20170630,100.0
1678848,BITMIS CORP.,20180630,100.0
1678848,BITMIS CORP.,20190630,100.0
1679049,"INTERNATIONAL SEAWAYS, INC.",20171231,100.0
1679049,"INTERNATIONAL SEAWAYS, INC.",20181231,100.0
1679049,"INTERNATIONAL SEAWAYS, INC.",20191231,100.0
1679049,"INTERNATIONAL SEAWAYS, INC.",20201231,100.0
1679049,"INTERNATIONAL SEAWAYS, INC.",20211231,100.0
1679049,"INTERNATIONAL SEAWAYS, INC.",20221231,100.0
1679082,MYOVANT SCIENCES LTD.,20190331,100.0
1679082,MYOVANT SCIENCES LTD.,20200331,100.0
