CIK,Company_Name,Filing_Year_End,ZF1,ZF2,ZF3,ZF4,ZF5,ZF6,ZF7,ZF8,ZF9,ZF10,ZF11,ZF12,ZF13,ZF14,ZF15,ZF16,ZT1,ZT2,ZT3,ZT4,ZT5,ZT6,ZT7,ZT8,ZT9,ZT10,ZT11,ZT12,ZT13,ZT14,ZT15,ZT16,Alignment_Similarity
0001509991,KOSMOS ENERGY LTD.,2020,0.028112778,0.20951772,-0.021770654,0.007965426,-0.46477824,0.30250716,-0.33453026,-0.19785109,0.06557821,0.19477348,0.19785576,-0.39148718,-0.11135155,-0.3196798,0.26176453,-0.28005064,-0.2720452,-0.14642651,-0.19178963,-0.38911343,-0.23538624,0.25570852,-0.13182053,0.28424776,0.07530823,0.5552156,0.1824051,0.0131185185,-0.12800147,-0.33657968,-0.0021367145,0.14260782,0.36275253
0001509991,KOSMOS ENERGY LTD.,2021,-0.10136228,0.10616072,-0.09446033,-0.16273674,-0.45983568,0.35338435,-0.32673764,-0.026039466,0.04016891,0.37441948,0.23006535,-0.27949813,-0.18020867,-0.3712682,0.2124884,-0.10471619,-0.24237607,-0.10338432,-0.19695887,-0.38142174,-0.27907735,0.23205878,-0.13586411,0.21970397,0.15625522,0.5488196,0.16515471,-0.12211934,-0.124545045,-0.40333214,0.019310936,0.03816638,0.7994642
0001509991,KOSMOS ENERGY LTD.,2022,-0.24243939,-0.08650823,-0.15865368,-0.37634408,-0.3087322,0.25721133,-0.19009167,0.21543719,0.10506738,0.5128228,0.17391989,-0.118031174,-0.17228536,-0.40993658,0.056658212,0.06136902,-0.22827594,-0.0936491,-0.1916776,-0.37686935,-0.29526702,0.2242225,-0.14349794,0.20473103,0.18043618,0.54235774,0.15625831,-0.15469277,-0.11665766,-0.41345218,0.027179567,0.0061920434,0.9899367
0001510964,"CV SCIENCES, INC.",2019,-0.22231068,-0.058626458,-0.14766763,-0.34807494,-0.34357223,0.26869777,-0.21148902,0.17189646,0.11754541,0.49634677,0.17777972,-0.15779127,-0.17230447,-0.43152314,0.08236265,0.01723816,0.101151675,0.21473469,-0.0026744131,0.087484166,-0.46481115,0.3162933,-0.34594688,-0.2139565,0.09308971,0.14869195,0.17399067,-0.41382474,-0.09227984,-0.2959842,0.25822225,-0.24361807,0.5576043
0001511737,UBIQUITI INC.,2020,-0.2644376,-0.10893265,-0.1775949,-0.067507364,-0.083555974,0.35639066,-0.19337393,0.22183402,-0.3691997,0.28359732,0.19128622,0.45648673,-0.15701468,0.08284983,0.018565657,0.40980586,-0.2612231,-0.05571703,-0.16299085,-0.38228065,-0.31364468,0.23788089,-0.17734534,0.19217525,0.12347942,0.5107039,0.09680762,-0.15336946,-0.1924892,-0.42477062,0.054062556,0.056974713,0.38494638
0001511737,UBIQUITI INC.,2021,-0.33830103,-0.113859124,-0.21361497,-0.072664246,-0.058015786,0.3222881,-0.21050401,0.21281908,-0.33823895,0.27669442,0.20555593,0.41710067,-0.18725662,0.100756235,0.0059267087,0.41520366,-0.26039922,-0.057521332,-0.16029349,-0.3861375,-0.31270388,0.22913063,-0.17259754,0.1911389,0.13655624,0.5104607,0.09059607,-0.16326435,-0.18796782,-0.42800504,0.053933386,0.04437562,0.38233694
0001511737,UBIQUITI INC.,2022,-0.3256629,-0.14117149,-0.19852148,-0.13939808,-0.0696215,0.33091524,-0.17744173,0.25996777,-0.29472834,0.31518212,0.21109802,0.39803648,-0.17301492,0.047253516,-0.0022044831,0.42471033,-0.24105299,-0.05355499,-0.1515233,-0.38621232,-0.3246505,0.21873228,-0.17706081,0.16656409,0.16781904,0.5031937,0.08350277,-0.19629021,-0.17542331,-0.43942013,0.06154277,0.0070389593,0.4007579
0001517389,"JUBILANT FLAME INTERNATIONAL, LTD",2020,0.17703906,0.3295858,0.101481095,0.3509535,-0.36577561,0.3590566,-0.31643823,-0.28184274,-0.24212666,-0.05838666,0.2205903,-0.20433034,-0.08185928,0.0076700537,0.33771294,-0.10500808,0.0962829,0.34284365,0.05971921,0.31460047,-0.3626769,0.39517358,-0.3408884,-0.25460684,-0.33883393,0.0039602946,0.21541539,-0.10674527,-0.15676482,0.0013219232,0.32352465,-0.007355511,0.974703
0001517498,"MERION, INC.",2020,0.20392558,0.33185092,0.11432304,0.36667714,-0.36765417,0.35043153,-0.2896561,-0.3038038,-0.19481777,-0.07125151,0.21758898,-0.23080307,-0.07115151,-0.00668445,0.31481332,-0.13688624,0.13097477,0.35635898,0.083600745,0.33900374,-0.36607978,0.36809272,-0.32137382,-0.25658658,-0.317606,-0.014745561,0.21589826,-0.13241982,-0.13079755,0.01853855,0.33212087,-0.048195306,0.97425324
0001517498,"MERION, INC.",2021,0.19270232,0.33283538,0.10575132,0.34655824,-0.37657195,0.35346138,-0.30520138,-0.2939879,-0.1983555,-0.05213104,0.22183232,-0.2368062,-0.07187686,-0.019640977,0.31978363,-0.13899459,0.12987585,0.3570687,0.08448569,0.34228924,-0.36398086,0.36839622,-0.321971,-0.25319517,-0.32717496,-0.018986301,0.21120723,-0.12079175,-0.13209172,0.02732467,0.33029023,-0.038390927,0.97266996
0001518461,"AMPLITECH GROUP, INC.",2020,-0.30080286,-0.18310902,-0.17440487,-0.28334776,-0.16571288,0.31305507,-0.13344248,0.35383874,-0.14303221,0.42884168,0.20136234,0.29656288,-0.14551483,-0.114327125,-0.009781194,0.36001673,0.02877353,0.27104387,0.018439991,0.120617405,-0.47721004,0.37481612,-0.38230616,-0.23901542,-0.12195327,0.16837782,0.19366674,-0.27254277,-0.17805481,-0.20786913,0.30808315,-0.120321915,0.11834764
0001518461,"AMPLITECH GROUP, INC.",2021,0.13958514,0.28634757,0.07379176,0.20469157,-0.43362564,0.3268679,-0.31498435,-0.30221647,-0.025049359,0.026982917,0.20060022,-0.3514608,-0.08715458,-0.1938698,0.2928434,-0.2639965,0.08624162,0.29380295,0.038032707,0.19030724,-0.45728457,0.3651745,-0.37820846,-0.2574729,-0.11668234,0.10079107,0.19904438,-0.29301223,-0.13777983,-0.1783464,0.3078894,-0.14814968,0.9769367
0001518461,"AMPLITECH GROUP, INC.",2022,0.1755563,0.33213785,0.09648853,0.28325334,-0.4123504,0.32941768,-0.31344455,-0.2951284,-0.111664034,-0.031983543,0.18899067,-0.304562,-0.091087155,-0.11906356,0.3191623,-0.19778782,0.12694158,0.30701354,0.056255322,0.23950174,-0.4405288,0.35228282,-0.3684177,-0.26889482,-0.11714308,0.054865565,0.20063877,-0.29636762,-0.11082753,-0.14635813,0.31157392,-0.1652083,0.9892081
0001518832,"WPX ENERGY, INC.",2019,-0.28432035,-0.18860932,-0.17227176,-0.34387422,-0.17773506,0.27938375,-0.106103495,0.3527526,-0.035647444,0.5006293,0.17949045,0.17160769,-0.16150595,-0.2412359,-0.021447359,0.30334577,-0.2601922,-0.1570443,-0.1713314,-0.41124353,-0.23772256,0.23429844,-0.123176575,0.26965052,0.13575323,0.5498417,0.15673122,-0.035031315,-0.12600206,-0.37012994,0.008911999,0.101837344,0.92331696
0001519751,"FORTUNE BRANDS HOME & SECURITY, INC.",2019,-0.28476232,-0.19061065,-0.19220352,-0.21378244,-0.077202044,0.2994447,-0.114103466,0.35499293,-0.24712214,0.34721658,0.19917168,0.4115927,-0.13168114,0.01884188,-0.03037761,0.39489457,-0.24798772,-0.20100856,-0.14438754,-0.3316182,-0.15157746,0.3045421,-0.12029168,0.38098583,-0.07315521,0.4851141,0.19442813,0.22257455,-0.14743288,-0.19010188,-0.014906253,0.3252859,0.9210377
0001520118,"INTEGRATED VENTURES, INC.",2020,0.16883454,0.31765306,0.07414071,0.27417514,-0.41482547,0.36266127,-0.32348666,-0.3030762,-0.14625688,-0.0031960413,0.21808468,-0.26781943,-0.08865981,-0.08394253,0.31872246,-0.18066548,0.19803007,0.34080786,0.10864415,0.3583316,-0.32342952,0.38706654,-0.29239836,-0.28331444,-0.26610604,-0.087771915,0.22059765,-0.16340879,-0.096811146,0.01719015,0.33500367,-0.09198109,0.96459186
0001520118,"INTEGRATED VENTURES, INC.",2021,0.071498714,0.24969646,0.024076054,0.12301466,-0.45266196,0.34496105,-0.34497344,-0.25249645,0.013079105,0.1262923,0.20997499,-0.34715942,-0.104145646,-0.26762187,0.28716972,-0.2539705,0.19758534,0.3423772,0.10884935,0.35908556,-0.3250964,0.3843658,-0.29265526,-0.28211963,-0.2687294,-0.08462957,0.22071461,-0.16135514,-0.09614233,0.019422874,0.3351104,-0.09075378,0.81060827
0001520118,"INTEGRATED VENTURES, INC.",2022,0.08620119,0.26420423,0.037685122,0.13742445,-0.45325103,0.34118548,-0.3383181,-0.2670674,-0.027633244,0.097321406,0.21833415,-0.34748262,-0.10863371,-0.2272247,0.29730985,-0.25368705,0.1895805,0.34302235,0.104344234,0.35605976,-0.32819927,0.38637614,-0.29506645,-0.2806505,-0.27595544,-0.0779234,0.22099301,-0.15670195,-0.10201324,0.019313488,0.33529988,-0.08411848,0.84565985
0001520118,"INTEGRATED VENTURES, INC.",2023,0.06679867,0.24741797,0.021641366,0.09736618,-0.46722054,0.34447926,-0.34159157,-0.24134275,-0.017490378,0.13517894,0.22292094,-0.3492243,-0.12186444,-0.24974841,0.29335126,-0.24283907,0.1765089,0.34228897,0.09601294,0.35089982,-0.33133572,0.39086425,-0.2993445,-0.279273,-0.28720766,-0.06582754,0.2231334,-0.14635728,-0.11129738,0.01863979,0.33648023,-0.072047874,0.81391656
0001521332,APTIV PLC,2019,-0.29631832,-0.20492841,-0.19698396,-0.29554054,-0.14954023,0.31723326,-0.08889083,0.39365897,-0.08601413,0.44704628,0.20813434,0.23427737,-0.14229214,-0.16216227,-0.008149628,0.32576072,-0.26245892,-0.1967897,-0.14929079,-0.29400787,-0.1489472,0.3352823,-0.1304058,0.3465949,-0.12013523,0.45211127,0.20151867,0.27806848,-0.16457576,-0.1318452,-0.014295855,0.36122826,0.9931914
0001521332,APTIV PLC,2020,-0.29243326,-0.210166,-0.19303012,-0.3928732,-0.12425378,0.2419927,-0.11515685,0.388295,-0.06597842,0.47534162,0.16341318,0.22007291,-0.12376755,-0.17255118,-0.058771376,0.29442215,-0.25911748,-0.1865392,-0.16000997,-0.2799125,-0.14138682,0.3357855,-0.13278346,0.354719,-0.13792336,0.44568712,0.2081565,0.28401768,-0.15526746,-0.1253281,-0.022286465,0.3687018,0.97586775
0001521332,APTIV PLC,2021,-0.29047287,-0.21213119,-0.19396445,-0.37985876,-0.13643858,0.25229332,-0.107929595,0.3838773,-0.06962377,0.4682156,0.17367223,0.22902717,-0.13079976,-0.1676306,-0.056348227,0.30390877,-0.25860214,-0.17971548,-0.16834225,-0.26550987,-0.13166223,0.33756027,-0.13026404,0.36619788,-0.14893875,0.43745813,0.21202429,0.2890453,-0.14752395,-0.11674689,-0.03204774,0.3757221,0.9775852
0001521332,APTIV PLC,2022,-0.241242,-0.15080392,-0.17393151,-0.44299284,-0.22742678,0.19211027,-0.12283004,0.3179954,0.11253357,0.53479475,0.12144635,-0.04243924,-0.1369622,-0.36565757,-0.028142074,0.13875337,-0.25957066,-0.17795348,-0.17069714,-0.26614222,-0.13876566,0.3371587,-0.13509695,0.37242016,-0.14094329,0.4430423,0.2135574,0.28359336,-0.1395652,-0.11898196,-0.033237394,0.36631048,0.8177568
0001522222,"CLS HOLDINGS USA, INC.",2020,0.14736107,0.29555777,0.067977935,0.23655096,-0.4269251,0.34939444,-0.32365036,-0.31063136,-0.08508317,0.020036547,0.2152917,-0.3093956,-0.08681233,-0.13796687,0.31043422,-0.22828192,0.21448594,0.33588898,0.13677628,0.36080506,-0.2981395,0.38170537,-0.29849935,-0.29550722,-0.26314706,-0.088540435,0.23377126,-0.15737543,-0.06727845,0.020055324,0.33157477,-0.0995065,0.92293715
0001522222,"CLS HOLDINGS USA, INC.",2021,0.10745173,0.2750189,0.045193892,0.16722958,-0.44756827,0.34109604,-0.33550602,-0.28051132,-0.036496896,0.07529286,0.21649356,-0.3414415,-0.09106095,-0.20566247,0.30005893,-0.25262302,0.19378446,0.3414754,0.117231354,0.35592654,-0.31439868,0.3854812,-0.30163494,-0.28280833,-0.2794797,-0.07346119,0.23355141,-0.15231034,-0.08560904,0.019208996,0.33261642,-0.086180694,0.86494386
0001522222,"CLS HOLDINGS USA, INC.",2022,-0.13354802,0.006766814,-0.13320406,-0.1897572,-0.4155054,0.40048385,-0.23124065,0.12948969,-0.018093323,0.4694643,0.22893035,-0.1255252,-0.27314705,-0.33955345,0.17070477,0.13099714,0.14815067,0.35088432,0.08502082,0.33706862,-0.35241187,0.3815646,-0.3196034,-0.27019796,-0.30291435,-0.03176755,0.22173424,-0.14384764,-0.12383045,0.0032378763,0.32881066,-0.055348728,0.38644847
0001522222,"CLS HOLDINGS USA, INC.",2023,-0.07639307,0.1136313,-0.07039745,-0.0830304,-0.46558115,0.4235406,-0.31027547,-0.013508545,-0.010728379,0.37198722,0.253352,-0.21998784,-0.21474196,-0.34954965,0.23876739,-0.020393189,-0.11605879,0.16778077,-0.0866933,0.08354826,-0.40370286,0.46246067,-0.39844325,-0.046545494,-0.37035704,0.25166118,0.22436734,0.115770034,-0.21325195,-0.018548088,0.22356845,0.21463995,0.7654257
0001524472,XYLEM INC.,2019,-0.28009495,-0.21691388,-0.18899636,-0.39786866,-0.17909968,0.23686738,-0.09544619,0.38264802,-0.004471417,0.490538,0.16994071,0.16482195,-0.12889725,-0.22531477,-0.05279662,0.26438877,-0.24029031,-0.21873309,-0.14174177,-0.33098075,-0.13003956,0.30214503,-0.10379826,0.38763684,-0.06432535,0.47873744,0.19894677,0.23133259,-0.14494115,-0.18826887,-0.020961897,0.3349996,0.98416334
0001524931,"CHUY'S HOLDINGS, INC.",2019,-0.27555,-0.21862824,-0.20289035,-0.37374917,-0.16854292,0.2556793,-0.10155264,0.38640955,-0.06759635,0.45500356,0.18278821,0.2526889,-0.13242728,-0.1451675,-0.06226017,0.3011136,-0.2561023,-0.15768199,-0.13217977,-0.36240858,-0.17282043,0.29692823,-0.12974198,0.35327575,-0.09718525,0.5168507,0.19712906,0.17915665,-0.13875152,-0.21875101,-0.010069941,0.29381034,0.98431075
0001524931,"CHUY'S HOLDINGS, INC.",2020,-0.27427492,-0.20572656,-0.19148496,-0.33964163,-0.17211965,0.2777308,-0.11415662,0.36937743,-0.09379111,0.45780557,0.18168992,0.2652082,-0.14738646,-0.13846202,-0.043438196,0.33118755,-0.25669932,-0.15481727,-0.13610932,-0.35979345,-0.17042316,0.2947074,-0.12873073,0.3560246,-0.10368577,0.51483727,0.19525294,0.18023235,-0.14132407,-0.2183338,-0.010658411,0.29793796,0.9867966
0001524931,"CHUY'S HOLDINGS, INC.",2021,-0.27538323,-0.19631581,-0.17953922,-0.32042128,-0.16214317,0.2893488,-0.114400454,0.3646444,-0.10970844,0.4574417,0.18206109,0.27289224,-0.14603303,-0.13947405,-0.03123411,0.3521284,-0.25775898,-0.15095907,-0.14024581,-0.35698482,-0.16691527,0.2943611,-0.1258155,0.35936612,-0.107656494,0.51246244,0.19352959,0.17777272,-0.14503327,-0.22108212,-0.012453062,0.30141404,0.9863745
0001524931,"CHUY'S HOLDINGS, INC.",2022,-0.27564728,-0.19040677,-0.17941464,-0.31400526,-0.18326348,0.29606634,-0.13172601,0.344474,-0.10585219,0.47072232,0.17723459,0.25581548,-0.16879226,-0.15145594,-0.021913974,0.34376204,-0.2587534,-0.14823359,-0.1407589,-0.36254075,-0.17073478,0.2904631,-0.12549971,0.35961914,-0.09870337,0.5171214,0.19009906,0.16490623,-0.1455472,-0.23219556,-0.011738517,0.292411,0.98659796
0001525221,BRISTOW GROUP INC.,2022,-0.04242208,0.18894762,-0.11913638,-0.035192754,-0.44167995,0.33162403,-0.3202913,-0.013640211,0.07662053,0.32836306,0.18790789,-0.34428573,-0.15484247,-0.4021681,0.24632321,-0.15910146,-0.25861475,-0.15856181,-0.16236712,-0.42236778,-0.21065901,0.23247193,-0.11482233,0.29554603,0.119449124,0.5371498,0.13961223,-0.021520972,-0.13675636,-0.38109758,-0.0024680858,0.13255373,0.5900212
0001525306,FIRST AMERICA RESOURCES CORP,2021,0.16884436,0.3227678,0.10679525,0.36964238,-0.35031348,0.36596006,-0.3195785,-0.27336442,-0.2864183,-0.061377417,0.21826315,-0.1577927,-0.089386776,0.04247056,0.33658686,-0.06589826,0.05738667,0.27938956,0.087545626,0.30925202,-0.2475827,0.46466672,-0.33190852,-0.23487826,-0.4347022,-0.05726558,0.2138998,0.04435166,-0.1585478,0.107062876,0.28948087,0.11153128,0.9271031
0001525306,FIRST AMERICA RESOURCES CORP,2022,0.17863709,0.34624282,0.073462665,0.3099742,-0.38754728,0.35067123,-0.33535916,-0.29975078,-0.19191556,-0.03432954,0.20043136,-0.24020883,-0.085971676,-0.041044146,0.32426327,-0.145392,0.055171635,0.27414092,0.08253107,0.30664623,-0.25259504,0.46845487,-0.33457547,-0.22961445,-0.43172204,-0.046864618,0.22188166,0.04849495,-0.15589875,0.10788746,0.29018483,0.11281381,0.8530415
0001525306,FIRST AMERICA RESOURCES CORP,2023,0.1584626,0.34289995,0.048970703,0.2451525,-0.41085073,0.3422959,-0.35787374,-0.2778841,-0.14674705,0.013814006,0.18667498,-0.2917932,-0.085502416,-0.11678837,0.32657093,-0.18503585,0.039188236,0.2485958,0.07497682,0.2944195,-0.2402456,0.4795787,-0.33909723,-0.21164753,-0.44466266,-0.035888806,0.2264803,0.094882205,-0.15304749,0.12624002,0.27390853,0.15221636,0.74931014
0001527102,"EVERGREEN SUSTAINABLE ENTERPRISES, INC.",2021,0.17215233,0.34145626,0.07862713,0.29670975,-0.40180027,0.34464854,-0.34301516,-0.27778932,-0.19836253,-0.019739544,0.21198186,-0.25482774,-0.07748667,-0.051057056,0.32470673,-0.144373,0.12752338,0.30798766,0.025318706,0.25903127,-0.42084485,0.39027297,-0.34886104,-0.25739315,-0.19056739,0.056832578,0.23782472,-0.2319983,-0.1241006,-0.10469404,0.33264324,-0.12969781,0.98864543
0001527102,"EVERGREEN SUSTAINABLE ENTERPRISES, INC.",2022,0.14442007,0.29276836,0.06301868,0.21720183,-0.43635857,0.3521261,-0.3288524,-0.3004606,-0.0848614,0.036732547,0.21954276,-0.312283,-0.08706113,-0.14464775,0.30816796,-0.22741784,0.15810607,0.30950347,0.042638622,0.26878405,-0.418385,0.3749004,-0.3441324,-0.26487377,-0.15222153,0.037727725,0.23076366,-0.2622472,-0.09894859,-0.11034323,0.32755944,-0.15837868,0.9902433
0001527599,"SYNLOGIC, INC.",2019,0.17303306,0.33844528,0.08617779,0.29316846,-0.4043624,0.34223473,-0.33172733,-0.28289568,-0.17061886,-0.025698239,0.2050669,-0.27178192,-0.08736038,-0.071603574,0.32819375,-0.15897918,0.1989278,0.30483583,0.06807467,0.27982858,-0.40809098,0.3512115,-0.3279927,-0.2705965,-0.07328002,-0.018456254,0.20211644,-0.32579964,-0.070069365,-0.12684114,0.31073108,-0.20884416,0.9894194
0001527599,"SYNLOGIC, INC.",2020,0.17106192,0.34003308,0.09159794,0.30433697,-0.39748365,0.3403837,-0.32377326,-0.28495833,-0.17265914,-0.047395654,0.19673912,-0.26874283,-0.098244436,-0.06598754,0.33909294,-0.14913943,0.18589675,0.3168863,0.062793545,0.287277,-0.40929022,0.36258304,-0.33300638,-0.2697325,-0.12120688,-0.0073659695,0.21118285,-0.29171234,-0.08257136,-0.107969284,0.3178038,-0.17890288,0.99442047
0001527599,"SYNLOGIC, INC.",2021,0.1803617,0.3392988,0.1086376,0.3133364,-0.37675935,0.35602662,-0.31992316,-0.27899382,-0.20202136,-0.065243885,0.19976607,-0.24578595,-0.087022856,-0.047731016,0.34869927,-0.1290123,0.1575606,0.29691157,0.027271336,0.24022885,-0.4475912,0.34932664,-0.34373868,-0.24947912,-0.06365047,0.038283624,0.1988149,-0.33221784,-0.09386636,-0.16318952,0.3068415,-0.2019777,0.9607143
0001527599,"SYNLOGIC, INC.",2022,0.17443533,0.33667126,0.11641774,0.3235017,-0.3679521,0.36409757,-0.317886,-0.27467823,-0.21388863,-0.07128615,0.20692745,-0.23197299,-0.08612884,-0.043341402,0.35141817,-0.11537325,0.12564303,0.26387933,-0.0006997295,0.16536243,-0.47774237,0.34144074,-0.34249163,-0.22301947,0.0034664539,0.09678962,0.185507,-0.36532196,-0.10498226,-0.2235661,0.29529166,-0.2234391,0.8981783
0001527702,IQSTEL INC,2019,0.11862386,0.34460118,0.08832652,0.4089698,-0.35563788,0.32604888,-0.32351556,-0.17207755,-0.41455874,-0.004183146,0.22010683,-0.03705301,-0.10397532,0.115315475,0.27218768,0.07190494,0.10588822,0.32587096,0.05232614,0.3151967,-0.3597332,0.40838513,-0.31348702,-0.24934086,-0.33568946,-0.0035343047,0.22584736,-0.10429197,-0.16849229,0.019402174,0.34609607,-0.02729441,0.96854585
0001527702,IQSTEL INC,2020,0.12006582,0.3432892,0.090579264,0.40989628,-0.35718766,0.3278377,-0.32098037,-0.17395155,-0.41018775,-0.0021425446,0.22327791,-0.04227785,-0.10464132,0.11095393,0.27442974,0.068540625,0.020582633,0.27712843,-0.00275932,0.25786206,-0.3854201,0.4371736,-0.3596617,-0.18408728,-0.37809074,0.083088644,0.2403461,-0.016288826,-0.19824821,0.016874645,0.31993255,0.059412125,0.95526034
0001528308,"IONIX TECHNOLOGY, INC.",2021,-0.20280924,-0.1485184,-0.15993237,-0.46442372,-0.2664717,0.14478277,-0.097596265,0.30379537,0.18440077,0.4974981,0.09862997,-0.14545299,-0.12534428,-0.4080153,-0.038805004,0.07530698,-0.10731983,0.21306951,-0.107833646,0.13468803,-0.39274365,0.50163114,-0.3307004,-0.07650887,-0.34531245,0.16168584,0.2315029,-0.0138957985,-0.29527032,-0.06809514,0.29817647,0.11098089,0.23432721
0001528356,GENIE ENERGY LTD.,2022,-0.30213022,-0.2061512,-0.20233692,-0.27157027,-0.13738474,0.3353872,-0.07268711,0.39648288,-0.0993188,0.41931248,0.23581515,0.2645175,-0.14272384,-0.13923481,-0.0035625934,0.32657713,-0.25714782,-0.09888931,-0.19089085,-0.124367364,-0.20135199,0.4125804,-0.222484,0.31516233,-0.2538389,0.38264623,0.23914674,0.3055095,-0.1418191,0.0017201381,0.024328902,0.36126253,0.93840325
0001529463,"FTS INTERNATIONAL, INC.",2020,-0.26307303,-0.16280031,-0.17746924,-0.42736623,-0.22627851,0.19347253,-0.118628204,0.30473417,0.13559878,0.52600616,0.13501672,-0.049603067,-0.13753597,-0.38294974,-0.021274395,0.11315321,-0.25631505,-0.15727897,-0.1762335,-0.38505006,-0.22105782,0.25218502,-0.13734029,0.33862033,0.054084722,0.54063493,0.16703571,0.039591763,-0.12960479,-0.32989314,-0.002957995,0.18422462,0.9845274
0001529628,"SMART SAND, INC.",2019,-0.2987449,-0.15206924,-0.20252891,-0.19984573,-0.13938963,0.3601507,-0.15670376,0.29358596,-0.21530272,0.37583312,0.22556385,0.35656476,-0.18070275,-0.025100429,0.011711132,0.38436893,-0.105042346,0.1801363,-0.08333329,0.09260937,-0.41278076,0.46211913,-0.40159208,-0.059474718,-0.3638177,0.24731946,0.22661687,0.09329176,-0.21254955,-0.027993627,0.23192328,0.19723688,0.6450991
0001529628,"SMART SAND, INC.",2020,-0.2918228,-0.17473821,-0.20620957,-0.22509415,-0.14043038,0.35491496,-0.12348024,0.3345692,-0.17044552,0.40314546,0.22724685,0.32416528,-0.16719097,-0.06438043,0.008542544,0.3711793,-0.10384915,0.18021937,-0.08309457,0.094546035,-0.41187817,0.46311685,-0.4012451,-0.060724057,-0.36460283,0.24480869,0.22694038,0.09398749,-0.21253206,-0.02657534,0.23266375,0.1971703,0.60139906
0001529628,"SMART SAND, INC.",2021,-0.2658697,-0.22819883,-0.21922578,-0.39147532,-0.17940828,0.2353348,-0.08430283,0.3995344,0.008984961,0.48666966,0.1685171,0.16877098,-0.12924029,-0.20227711,-0.06314159,0.25730428,-0.103573166,0.17854486,-0.08467547,0.09301129,-0.4131863,0.4636177,-0.40157652,-0.060326617,-0.3623155,0.2468672,0.22785357,0.093780436,-0.21149041,-0.027719736,0.23266034,0.19608831,0.40174657
0001529628,"SMART SAND, INC.",2022,-0.28007525,-0.20023742,-0.2129521,-0.35700488,-0.18135248,0.2768669,-0.112287946,0.35721883,-0.058390047,0.4713365,0.1909146,0.2229609,-0.1643055,-0.17442162,-0.0492836,0.29551363,-0.1034371,0.17863409,-0.08446392,0.095077306,-0.41215152,0.46377108,-0.40142924,-0.06065503,-0.36371052,0.2446223,0.22720508,0.09518573,-0.21191968,-0.025379343,0.23297673,0.19697638,0.49091026
0001530163,"SAMSARA LUGGAGE, INC.",2020,0.18090966,0.33879152,0.08531529,0.30945206,-0.39379832,0.34919417,-0.32616723,-0.28865117,-0.19267014,-0.03266576,0.21038903,-0.25029027,-0.08249807,-0.044661514,0.32696623,-0.1480852,0.17167595,0.35181952,0.10334717,0.35265338,-0.34063718,0.37596717,-0.30678743,-0.2762832,-0.29245633,-0.05649159,0.21633074,-0.14775455,-0.10656906,0.021447359,0.3314292,-0.06967604,0.9806452
0001530163,"SAMSARA LUGGAGE, INC.",2021,0.19510697,0.3423995,0.08485704,0.33314493,-0.38089842,0.3547907,-0.31005463,-0.30543563,-0.19721887,-0.052730583,0.2030996,-0.22866228,-0.08625523,-0.026003778,0.32087833,-0.1408335,0.17318265,0.35006616,0.10571102,0.3533562,-0.33808836,0.37641996,-0.3076954,-0.2721991,-0.28994477,-0.053536806,0.2236695,-0.14899194,-0.099947356,0.022371795,0.33348602,-0.076143645,0.986483
0001530746,"KAYA HOLDINGS, INC.",2021,-0.13137682,0.085485965,-0.09306466,-0.14005113,-0.43015382,0.4417609,-0.30545884,0.075747706,-0.07876583,0.4146628,0.26678532,-0.124373876,-0.22059307,-0.31480494,0.21774848,0.08921177,0.072906144,0.30218318,0.03875943,0.20747635,-0.45168757,0.36925405,-0.37950146,-0.25746536,-0.1644027,0.09409724,0.20486315,-0.254311,-0.15968491,-0.15274194,0.31966364,-0.120837,0.7178142
0001530746,"KAYA HOLDINGS, INC.",2022,0.1858712,0.32456955,0.09340106,0.3357215,-0.37482437,0.37853482,-0.30576253,-0.30891535,-0.20020662,-0.04968897,0.21841124,-0.20864138,-0.08839732,-0.01807321,0.32744545,-0.12971097,0.09144943,0.310182,0.052186966,0.23166865,-0.44650874,0.35783446,-0.3772558,-0.26283243,-0.16069658,0.07368768,0.20255016,-0.26102847,-0.14447019,-0.13753629,0.320185,-0.13225001,0.9641483
0001530766,"BIOSIG TECHNOLOGIES, INC.",2022,0.18471596,0.33419567,0.083047435,0.30526373,-0.39672887,0.34694394,-0.32359987,-0.30042192,-0.16983332,-0.028346485,0.2068898,-0.26116857,-0.07930921,-0.06126063,0.3202326,-0.16770636,-0.094729446,0.19164135,-0.081669465,0.10977717,-0.41793266,0.45725814,-0.4031977,-0.07095312,-0.36509216,0.23595634,0.2260445,0.08222989,-0.21195295,-0.02602933,0.23951092,0.18555562,0.6941072
0001530950,"POST HOLDINGS, INC.",2023,-0.27863255,-0.2216154,-0.20245843,-0.40192732,-0.18418865,0.22657171,-0.08754077,0.3878487,0.026388096,0.4959979,0.16746251,0.13564259,-0.13358833,-0.23877653,-0.054313466,0.23749179,-0.22860721,-0.18154223,-0.18073912,-0.21219374,-0.10953587,0.34176302,-0.14158106,0.3919734,-0.18721071,0.39203107,0.22136277,0.3470775,-0.10049284,-0.046504214,-0.051357888,0.40187106,0.8842524
